,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,Brand
7229,Maruti Baleno Zeta,625000,1122000,2017,Individual,57000,First Owner,Petrol,Manual,21.4,Maruti
7230,Maruti Wagon R,425000,604000,2018,Trustmark Dealer,27823,First Owner,CNG,Manual,32.52,Maruti
7231,Ford Ecosport 2015-2021,869999,1390000,2017,Individual,27000,First Owner,Petrol,Manual,15.85,Ford
7232,Maruti Ertiga ZXI,919999,1231000,2019,Individual,15000,First Owner,Petrol,Manual,19.34,Maruti
7233,Maruti Swift ZXI,799000,986000,2018,Dealer,9500,First Owner,Petrol,Manual,22.0,Maruti
7234,Honda City 1.5,200000,1627000,2008,Individual,100000,First Owner,Petrol,Automatic,17.0,Honda
7235,Datsun GO A,315000,783000,2017,Individual,50000,First Owner,Petrol,Manual,20.63,Datsun
7236,Mahindra XUV500 W8,950000,2339000,2014,Individual,30000,First Owner,Diesel,Manual,15.1,Mahindra
7237,Hyundai i20 Asta,695000,1402000,2016,Dealer,49000,First Owner,Petrol,Manual,18.6,Hyundai
7238,Mahindra Bolero SLX,240000,1024000,2006,Individual,120000,First Owner,Diesel,Manual,13.6,Mahindra
7239,Volkswagen Polo 1.2,675000,1208000,2017,Dealer,55000,First Owner,Petrol,Manual,16.2,Volkswagen
7240,Honda City 1.5,299000,1710000,2009,Dealer,65000,First Owner,Petrol,Manual,17.0,Honda
7241,Mahindra Marazzo M2,980000,1574000,2019,Individual,5000,First Owner,Diesel,Manual,17.3,Mahindra
7242,Ford Figo 1.2P,484999,824000,2017,Dealer,17000,First Owner,Petrol,Manual,18.16,Ford
7243,Ford Figo Petrol,271000,823000,2010,Dealer,35500,First Owner,Petrol,Manual,15.6,Ford
7244,Volkswagen Polo 2015-2019,498000,1144000,2015,Dealer,61500,First Owner,Petrol,Manual,16.2,Volkswagen
7245,Renault KWID RXT,300000,685000,2016,Individual,64000,First Owner,Petrol,Manual,25.17,Renault
7246,Mahindra XUV500 W6,525000,2267000,2013,Dealer,105000,First Owner,Diesel,Manual,16.0,Mahindra
7247,Honda City 1.5,295000,1680000,2010,Dealer,65000,First Owner,Petrol,Manual,17.0,Honda
7248,Hyundai Grand i10,525000,742000,2017,Individual,5800,First Owner,Petrol,Automatic,18.9,Hyundai
7249,Hyundai i10 Sportz,332000,742000,2012,Dealer,30000,First Owner,Petrol,Automatic,16.95,Hyundai
7250,Datsun GO T,295000,784000,2015,Individual,450000,First Owner,Petrol,Manual,20.63,Datsun
7251,Maruti Ciaz 1.4,785000,1436000,2017,Dealer,31000,First Owner,Petrol,Manual,20.73,Maruti
7252,Honda City i,550000,1679000,2014,Individual,190000,First Owner,Diesel,Manual,25.1,Honda
7253,Mahindra KUV 100,350000,849000,2017,Individual,35000,First Owner,Petrol,Manual,18.15,Mahindra
7254,Hyundai Grand i10,625000,771000,2017,Dealer,12000,First Owner,Petrol,Automatic,18.9,Hyundai
7255,Mahindra Marazzo M8,1085000,1621000,2018,Dealer,36000,First Owner,Diesel,Manual,17.3,Mahindra
7256,Maruti Swift Dzire,575000,1003999,2016,Individual,20000,First Owner,Petrol,Manual,20.85,Maruti
7257,Toyota Glanza V,750000,1046000,2019,Individual,10000,First Owner,Petrol,Manual,21.01,Toyota
7258,Honda City 1.5,260000,1698999,2010,Individual,178000,First Owner,Petrol,Manual,17.0,Honda
7259,Honda City i,700000,1671000,2016,Dealer,70000,First Owner,Petrol,Manual,17.8,Honda
7260,Maruti Swift LXI,415000,931000,2017,Dealer,25000,First Owner,Petrol,Manual,20.4,Maruti
7261,Volkswagen Polo 2015-2019,645000,1175000,2015,Dealer,52000,First Owner,Petrol,Automatic,17.21,Volkswagen
7262,Hyundai Grand i10,495000,742000,2016,Dealer,32100,First Owner,Petrol,Manual,18.9,Hyundai
7263,Maruti Wagon R,440000,707000,2017,Individual,27500,First Owner,Petrol,Manual,20.51,Maruti
7264,Hyundai i10 Sportz,225000,742000,2009,Dealer,70000,First Owner,Petrol,Automatic,16.95,Hyundai
7265,Hyundai i20 Magna,345000,1341000,2013,Dealer,52000,First Owner,Petrol,Manual,18.5,Hyundai
7266,Ford Figo Diesel,235000,997000,2011,Dealer,76500,First Owner,Diesel,Manual,20.0,Ford
7267,Mahindra XUV500 W11,1625000,2216000,2018,Individual,9000,First Owner,Diesel,Manual,15.1,Mahindra
7268,Honda City S,260000,1680000,2009,Dealer,58000,First Owner,Petrol,Manual,16.8,Honda
7269,Datsun GO Plus,350000,861000,2015,Individual,70000,First Owner,Petrol,Manual,19.44,Datsun
7270,Maruti Ertiga VXI,550000,1206000,2015,Dealer,77100,First Owner,Petrol,Manual,16.02,Maruti
7271,Volkswagen Polo 1.2,335000,1119000,2014,Dealer,56000,First Owner,Petrol,Manual,16.47,Volkswagen
7272,Honda Jazz V,800000,1183000,2018,Dealer,22000,First Owner,Petrol,Automatic,18.2,Honda
7273,Hyundai Grand i10,550000,771000,2016,Dealer,41473,First Owner,Petrol,Manual,18.9,Hyundai
7274,Mahindra XUV500 W8,800000,2339000,2013,Individual,49100,First Owner,Diesel,Manual,15.1,Mahindra
7275,Honda WR-V i-DTEC,790000,1253000,2018,Individual,15000,First Owner,Diesel,Manual,25.5,Honda
7276,Ford Figo 1.5D,475000,988000,2016,Dealer,97000,First Owner,Diesel,Manual,25.83,Ford
7277,Volkswagen Polo IPL,600000,1208000,2015,Dealer,43000,First Owner,Petrol,Manual,17.24,Volkswagen
7278,Hyundai Verna 1.6,509999,1652000,2014,Dealer,65694,First Owner,Petrol,Manual,17.01,Hyundai
7279,Maruti Swift ZXI,740000,930000,2019,Dealer,18000,First Owner,Petrol,Manual,21.21,Maruti
7280,Ford Ecosport 2015-2021,990000,1379000,2019,Dealer,11458,First Owner,Diesel,Manual,21.7,Ford
7281,Maruti Swift LXI,475000,906000,2019,Individual,25000,First Owner,Petrol,Manual,21.21,Maruti
7282,Datsun RediGO Gold,285000,587000,2018,Individual,15000,First Owner,Petrol,Manual,22.5,Datsun
7283,Ford Figo Diesel,409999,966000,2015,Dealer,59000,First Owner,Diesel,Manual,20.0,Ford
7284,Maruti Ciaz Sigma,819999,1386000,2019,Individual,20000,First Owner,Petrol,Manual,21.56,Maruti
7285,Ford Aspire 1.5,480000,1041000,2015,Individual,90000,First Owner,Diesel,Manual,25.83,Ford
7286,Honda Amaze E,400000,1186000,2014,Individual,97000,First Owner,Diesel,Manual,25.8,Honda
7287,Maruti Dzire VXI,484999,1032000,2014,Dealer,51000,First Owner,Petrol,Manual,23.26,Maruti
7288,Ford Figo Diesel,434999,988000,2014,Dealer,58481,First Owner,Diesel,Manual,20.0,Ford
7289,Renault KWID RXT,375000,685000,2016,Dealer,24000,First Owner,Petrol,Manual,25.17,Renault
7290,Hyundai Grand i10,445000,768000,2017,Individual,44800,First Owner,Petrol,Manual,18.9,Hyundai
7291,Tata Harrier XZ,1750000,2550000,2019,Dealer,12750,First Owner,Diesel,Manual,17.0,Tata
7292,Hyundai Grand i10,575000,771000,2017,Dealer,21065,First Owner,Petrol,Manual,18.9,Hyundai
7293,Hyundai Verna 1.4,771000,1645000,2018,Dealer,16500,First Owner,Petrol,Manual,17.43,Hyundai
7294,Mahindra XUV500 R,1475000,2491000,2017,Dealer,30000,First Owner,Diesel,Manual,16.0,Mahindra
7295,Tata Tiago 1.2,434000,775000,2019,Individual,35000,First Owner,Petrol,Manual,23.84,Tata
7296,Maruti Swift LXI,290000,986000,2010,Dealer,88466,First Owner,Petrol,Manual,18.6,Maruti
7297,Renault KWID 1.0,360000,685000,2018,Individual,17500,First Owner,Petrol,Manual,23.01,Renault
7298,Maruti Ciaz Delta,875000,1336000,2020,Trustmark Dealer,6003,First Owner,Petrol,Manual,21.56,Maruti
7299,Volkswagen Vento Petrol,670000,1598000,2012,Dealer,37000,First Owner,Petrol,Manual,15.04,Volkswagen
7300,Hyundai Verna 1.6,625000,1671000,2015,Individual,70000,First Owner,Diesel,Manual,23.9,Hyundai
7301,Maruti Baleno Alpha,750000,1054000,2019,Dealer,14171,First Owner,Petrol,Manual,21.01,Maruti
7302,Ford Figo Petrol,370000,856000,2011,Dealer,56000,First Owner,Petrol,Manual,15.6,Ford
7303,Maruti Alto 800,240000,449000,2017,Individual,35000,First Owner,Petrol,Manual,24.7,Maruti
7304,Tata Tiago 1.2,550000,789000,2019,Individual,20000,First Owner,Petrol,Manual,23.84,Tata
7305,Mahindra Scorpio SLX,295000,1869000,2007,Dealer,92000,First Owner,Diesel,Manual,10.5,Mahindra
7306,Maruti Wagon R,450000,764000,2014,Dealer,39264,First Owner,Petrol,Manual,20.51,Maruti
7307,Ford Ecosport 1.5,570000,1398000,2013,Dealer,57000,First Owner,Diesel,Manual,22.7,Ford
7308,Hyundai Grand i10,595000,742000,2019,Dealer,9000,First Owner,Petrol,Manual,18.9,Hyundai
7309,Hyundai Creta 1.4,869999,1975000,2017,Individual,50000,First Owner,Diesel,Manual,21.38,Hyundai
7310,Maruti Wagon R,120000,700000,2008,Individual,80000,First Owner,Petrol,Manual,18.9,Maruti
7311,Renault KWID RXT,409999,639000,2019,Individual,15000,First Owner,Petrol,Manual,25.17,Renault
7312,Hyundai Creta 1.4,1100000,2082000,2018,Individual,25000,First Owner,Diesel,Manual,21.38,Hyundai
7313,Toyota Yaris V,1080000,1651000,2018,Individual,25000,First Owner,Petrol,Automatic,17.8,Toyota
7314,Renault KWID RXL,330000,607000,2019,Individual,10000,First Owner,Petrol,Manual,25.17,Renault
7315,Ford Ecosport 2015-2021,875000,1371000,2019,Dealer,13050,First Owner,Diesel,Manual,22.77,Ford
7316,Toyota Innova Crysta,1650000,2935000,2016,Dealer,91771,First Owner,Diesel,Manual,13.68,Toyota
7317,Ford Ecosport 2015-2021,775000,1459000,2015,Dealer,66000,First Owner,Diesel,Manual,22.77,Ford
7318,Honda City VX,1100000,1805999,2019,Dealer,10229,First Owner,Petrol,Manual,17.4,Honda
7319,Hyundai Venue SX,1075000,1375000,2019,Dealer,11000,First Owner,Petrol,Manual,18.27,Hyundai
7320,Renault KWID RXT,310000,654000,2016,Dealer,40500,First Owner,Petrol,Manual,25.17,Renault
7321,Datsun RediGO 1.0,250000,570000,2017,Individual,35000,First Owner,Petrol,Manual,22.5,Datsun
7322,Tata Tigor 1.2,500000,863000,2018,Individual,35000,First Owner,Petrol,Manual,20.3,Tata
7323,Mahindra Bolero DI,385000,1130000,2009,Dealer,139000,First Owner,Diesel,Manual,13.6,Mahindra
7324,Mahindra XUV500 AT,1185000,2339000,2016,Dealer,59000,First Owner,Diesel,Automatic,16.0,Mahindra
7325,Maruti Wagon R,210000,679000,2012,Individual,82088,First Owner,Petrol,Manual,18.9,Maruti
7326,Maruti Celerio VXI,450000,660000,2018,Individual,22000,First Owner,Petrol,Manual,23.1,Maruti
7327,Hyundai i20 Sportz,300000,1219000,2013,Individual,90000,First Owner,Diesel,Manual,21.9,Hyundai
7328,Ford Figo Diesel,425000,988000,2015,Dealer,96000,First Owner,Diesel,Manual,20.0,Ford
7329,Maruti Wagon R,409999,720000,2017,Dealer,44000,First Owner,Petrol,Manual,20.51,Maruti
7330,Hyundai Grand i10,495000,771000,2016,Dealer,29000,First Owner,Petrol,Manual,18.9,Hyundai
7331,Maruti Swift VXI,325000,906000,2012,Dealer,49000,First Owner,Petrol,Manual,21.21,Maruti
7332,Volkswagen Polo Petrol,320000,1136000,2011,Dealer,61000,First Owner,Petrol,Manual,16.47,Volkswagen
7333,Maruti Wagon R,440000,719000,2016,Individual,14000,First Owner,Petrol,Manual,20.51,Maruti
7334,Hyundai Grand i10,640000,771000,2018,Individual,5000,First Owner,Petrol,Manual,18.9,Hyundai
7335,Maruti Swift LXI,525000,943000,2016,Dealer,42000,First Owner,Petrol,Manual,20.4,Maruti
7336,Mahindra XUV500 W11,1775000,2491000,2018,Dealer,46000,First Owner,Diesel,Manual,15.1,Mahindra
7337,Hyundai Creta 1.6,1125000,2080000,2016,Dealer,70000,First Owner,Diesel,Manual,20.5,Hyundai
7338,Maruti Alto 800,260000,501999,2014,Dealer,60000,First Owner,CNG,Manual,30.46,Maruti
7339,Hyundai Verna CRDi,980000,1718000,2017,Individual,40000,First Owner,Diesel,Automatic,22.0,Hyundai
7340,Ford Ecosport 2015-2021,950000,1416000,2018,Individual,25000,First Owner,Diesel,Manual,23.0,Ford
7341,Maruti Alto 800,335000,445000,2019,Trustmark Dealer,22987,First Owner,Petrol,Manual,24.7,Maruti
7342,Maruti Celerio VXI,450000,700000,2016,Individual,30000,First Owner,Petrol,Automatic,23.1,Maruti
7343,Mahindra XUV500 2011-2015,800000,2337000,2014,Individual,220000,First Owner,Diesel,Manual,15.1,Mahindra
7344,Ford Ecosport 1.5,420000,1416000,2013,Dealer,68281,First Owner,Diesel,Manual,22.7,Ford
7345,Hyundai i20 Asta,875000,1336000,2018,Dealer,38000,First Owner,Diesel,Manual,22.54,Hyundai
7346,Honda City 1.5,530000,1805999,2011,Individual,85000,First Owner,Petrol,Manual,17.0,Honda
7347,Hyundai i10 Era,175000,741000,2008,Dealer,51000,First Owner,Petrol,Manual,19.81,Hyundai
7348,Skoda Rapid 1.6,295000,1533000,2012,Dealer,57000,First Owner,Petrol,Manual,15.0,Skoda
7349,Maruti Baleno Zeta,750000,1054000,2020,Individual,7000,First Owner,Petrol,Manual,21.01,Maruti
7350,Maruti Swift AMT,660000,898000,2019,Trustmark Dealer,11893,First Owner,Petrol,Automatic,21.21,Maruti
7351,Ford Ecosport 2015-2021,725000,1459000,2015,Dealer,36203,First Owner,Diesel,Manual,22.77,Ford
7352,Hyundai Grand i10,430000,742000,2014,Dealer,70000,First Owner,Petrol,Automatic,18.9,Hyundai
7353,Ford Ecosport 2015-2021,865000,1419000,2016,Dealer,47935,First Owner,Petrol,Automatic,14.7,Ford
7354,Hyundai Verna VTVT,969999,1728000,2019,Individual,15000,First Owner,Petrol,Manual,17.0,Hyundai
7355,Maruti Ertiga BSIV,750000,1290000,2017,Individual,20000,First Owner,Petrol,Manual,17.5,Maruti
7356,Hyundai i20 1.2,300000,1362000,2011,Dealer,65000,First Owner,Petrol,Manual,18.5,Hyundai
7357,Hyundai i10 Sportz,385000,771000,2011,Dealer,83347,First Owner,Petrol,Manual,20.36,Hyundai
7358,Maruti Alto 800,270000,480000,2015,Dealer,49000,First Owner,Petrol,Manual,22.74,Maruti
7359,Ford Ecosport 2015-2021,990000,1427000,2018,Individual,60000,First Owner,Diesel,Manual,23.0,Ford
7360,Maruti Alto 800,325000,501999,2016,Dealer,77658,First Owner,CNG,Manual,33.44,Maruti
7361,Ford Figo Diesel,365000,988000,2012,Dealer,79000,First Owner,Diesel,Manual,20.0,Ford
7362,Honda City 2017-2020,140000,1701000,2008,Individual,122671,First Owner,Petrol,Manual,17.7,Honda
7363,Honda WR-V i-VTEC,733000,1091000,2017,Dealer,22500,First Owner,Petrol,Manual,17.5,Honda
7364,Hyundai Verna 1.6,630000,1882999,2012,Individual,90000,First Owner,Diesel,Manual,22.32,Hyundai
7365,Honda City i,580000,1752000,2014,Dealer,62000,First Owner,Diesel,Manual,26.0,Honda
7366,Hyundai i20 Asta,215000,1219000,2010,Individual,78000,First Owner,Diesel,Manual,23.0,Hyundai
7367,Hyundai Grand i10,360000,657000,2014,Dealer,39000,First Owner,Petrol,Manual,18.9,Hyundai
7368,Maruti Ciaz 1.4,725000,1336000,2017,Dealer,58000,First Owner,Petrol,Manual,20.73,Maruti
7369,Hyundai i20 1.2,275000,1324000,2011,Dealer,50000,First Owner,Petrol,Manual,18.5,Hyundai
7370,Honda City 2017-2020,249000,1805999,2006,Dealer,89500,First Owner,Petrol,Manual,17.7,Honda
7371,Ford Figo Diesel,285000,966000,2012,Dealer,106000,First Owner,Diesel,Manual,20.0,Ford
7372,Maruti Ertiga VXI,650000,1219000,2014,Individual,60000,First Owner,Petrol,Manual,16.02,Maruti
7373,Maruti Eeco 7,370000,526000,2019,Individual,30000,First Owner,Petrol,Manual,15.37,Maruti
7374,Mahindra XUV500 W8,825000,2491000,2012,Dealer,120442,First Owner,Diesel,Manual,15.1,Mahindra
7375,Maruti Wagon R,385000,618000,2015,Dealer,25000,First Owner,CNG,Manual,26.2,Maruti
7376,Maruti Swift Dzire,340000,994999,2012,Dealer,45000,First Owner,Petrol,Manual,17.5,Maruti
7377,Renault KWID 1.0,330000,607000,2017,Individual,25000,First Owner,Petrol,Manual,23.01,Renault
7378,Datsun RediGO 1.0,280000,632000,2018,Dealer,22500,First Owner,Petrol,Manual,22.5,Datsun
7379,Hyundai Verna VTVT,1050000,1645000,2017,Dealer,23000,First Owner,Petrol,Automatic,17.0,Hyundai
7380,Hyundai i20 1.2,635000,1393000,2018,Individual,30000,First Owner,Petrol,Manual,18.6,Hyundai
7381,Honda City i,825000,1763000,2016,Dealer,50000,First Owner,Diesel,Manual,26.0,Honda
7382,Hyundai i20 Era,530000,1393000,2016,Individual,50000,First Owner,Petrol,Manual,18.6,Hyundai
7383,Hyundai i20 1.2,625000,1341000,2017,Trustmark Dealer,33181,First Owner,Petrol,Manual,18.6,Hyundai
7384,Maruti Swift Dzire,699000,1090000,2017,Dealer,11437,First Owner,Petrol,Automatic,18.5,Maruti
7385,Maruti Celerio VXI,465000,700000,2014,Dealer,29000,First Owner,Petrol,Automatic,23.1,Maruti
7386,Maruti Swift ZXI,320000,986000,2009,Individual,100000,First Owner,Petrol,Manual,16.1,Maruti
7387,Maruti Ciaz 1.4,690000,1336000,2017,Dealer,450003,First Owner,Petrol,Manual,20.73,Maruti
7388,Honda City V,445000,1698999,2013,Dealer,47000,First Owner,Petrol,Manual,16.8,Honda
7389,Honda Jazz V,725000,1183000,2017,Dealer,41000,First Owner,Petrol,Automatic,18.2,Honda
7390,Mercedes-Benz S-Class S,1285000,327000,2007,Dealer,100000,First Owner,Petrol,Automatic,7.81,Mercedes-Benz
7391,Maruti Ciaz Alpha,950000,1386000,2019,Individual,8500,First Owner,Petrol,Manual,21.56,Maruti
7392,Hyundai Creta 1.6,1175000,2229000,2016,Dealer,48000,First Owner,Diesel,Automatic,17.01,Hyundai
7393,Honda City VX,1145000,1805999,2017,Dealer,27880,First Owner,Petrol,Automatic,18.4,Honda
7394,Maruti Wagon R,545000,764000,2019,Dealer,8401,First Owner,Petrol,Automatic,21.79,Maruti
7395,Hyundai Verna Transform,325000,1844000,2011,Individual,48000,First Owner,Diesel,Manual,16.2,Hyundai
7396,Hyundai i20 1.4,625000,1284000,2015,Dealer,98000,First Owner,Diesel,Manual,23.0,Hyundai
7397,Ford Ecosport 2015-2021,649000,1313000,2016,Dealer,41500,First Owner,Petrol,Automatic,15.63,Ford
7398,Ford Ecosport 2015-2021,785000,1419000,2015,Dealer,61087,First Owner,Petrol,Automatic,15.63,Ford
7399,Ford Aspire Titanium,700000,981000,2019,Individual,40000,First Owner,Diesel,Manual,26.1,Ford
7400,Toyota Yaris J,950000,1811000,2018,Dealer,25017,First Owner,Petrol,Automatic,17.8,Toyota
7401,Honda City 2017-2020,110000,1680000,2007,Dealer,65000,First Owner,Petrol,Manual,17.7,Honda
7402,Mercedes-Benz C-Class C,650000,164000,2011,Dealer,59000,First Owner,Petrol,Automatic,11.74,Mercedes-Benz
7403,Maruti Baleno Delta,595000,1073000,2017,Dealer,9000,First Owner,Petrol,Manual,21.4,Maruti
7404,Hyundai i20 1.2,484999,1341000,2016,Dealer,49515,First Owner,Petrol,Manual,18.5,Hyundai
7405,Honda City i,630000,1679000,2016,Individual,68000,First Owner,Diesel,Manual,26.0,Honda
7406,Tata Tiago 1.2,475000,827000,2018,Dealer,31000,First Owner,Petrol,Manual,23.84,Tata
7407,Maruti Alto 800,360000,501999,2018,Dealer,30112,First Owner,CNG,Manual,33.44,Maruti
7408,Renault KWID RXT,225000,620000,2016,Dealer,47000,First Owner,Petrol,Manual,25.17,Renault
7409,Mahindra XUV500 W10,960000,2254000,2016,Individual,67000,First Owner,Diesel,Manual,16.0,Mahindra
7410,Hyundai Creta 1.6,875000,1975000,2016,Individual,56000,First Owner,Diesel,Manual,19.67,Hyundai
7411,Honda City i,675000,1698999,2014,Dealer,43000,First Owner,Petrol,Automatic,18.0,Honda
7412,Maruti Ignis 1.2,625000,869000,2019,Dealer,7500,First Owner,Petrol,Automatic,20.89,Maruti
7413,Hyundai i20 1.2,690000,1290000,2018,Dealer,32000,First Owner,Petrol,Manual,18.6,Hyundai
7414,Volkswagen Polo 2015-2019,700000,1175000,2017,Individual,70000,First Owner,Petrol,Automatic,17.21,Volkswagen
7415,Volkswagen Polo Petrol,395000,1208000,2010,Dealer,50000,First Owner,Petrol,Manual,16.47,Volkswagen
7416,Maruti Wagon R,276000,719000,2012,Dealer,65000,First Owner,Petrol,Manual,18.9,Maruti
7417,Maruti Celerio LXI,316000,631000,2018,Individual,15000,First Owner,Petrol,Manual,23.1,Maruti
7418,Maruti Swift Dzire,760000,1066000,2018,Individual,10000,First Owner,Petrol,Automatic,21.21,Maruti
7419,Renault KWID RXT,299000,654000,2016,Individual,15000,First Owner,Petrol,Manual,25.17,Renault
7420,Hyundai Grand i10,440000,657000,2014,Dealer,55738,First Owner,Petrol,Automatic,18.9,Hyundai
7421,Hyundai i20 Magna,660000,1278000,2020,Individual,15000,First Owner,Petrol,Manual,20.35,Hyundai
7422,Honda City 2017-2020,130000,1680000,2008,Individual,120000,First Owner,Petrol,Manual,17.7,Honda
7423,Renault KWID RXT,360000,639000,2016,Individual,26500,First Owner,Petrol,Manual,25.17,Renault
7424,Honda City i,475000,1755000,2014,Dealer,68000,First Owner,Diesel,Manual,26.0,Honda
7425,Maruti Swift VXI,462000,943000,2015,Dealer,36967,First Owner,Petrol,Manual,21.21,Maruti
7426,Hyundai i20 Sportz,500000,1284000,2014,Dealer,69500,First Owner,Diesel,Manual,21.9,Hyundai
7427,Volkswagen Vento 1.2,850000,1598000,2017,Dealer,37959,First Owner,Petrol,Automatic,18.19,Volkswagen
7428,Ford Ecosport 1.5,425000,1379000,2013,Dealer,60000,First Owner,Diesel,Manual,22.7,Ford
7429,Mahindra XUV500 W6,850000,2437000,2014,Individual,137000,First Owner,Diesel,Manual,15.1,Mahindra
7430,Hyundai Creta 1.6,1000000,1957999,2016,Individual,50000,First Owner,Diesel,Manual,19.67,Hyundai
7431,Hyundai Tucson 2.0,1785000,2840000,2018,Dealer,19500,First Owner,Petrol,Automatic,12.95,Hyundai
7432,Volkswagen Polo GT,650000,1144000,2015,Dealer,64000,First Owner,Petrol,Automatic,17.21,Volkswagen
7433,Hyundai i20 2015-2017,650000,1283000,2017,Individual,120000,First Owner,Diesel,Manual,22.54,Hyundai
7434,Volkswagen Polo 1.2,600000,1208000,2015,Individual,50000,First Owner,Petrol,Manual,16.2,Volkswagen
7435,Maruti Swift Dzire,450000,986000,2015,Individual,20000,First Owner,Petrol,Manual,20.85,Maruti
7436,Honda Amaze S,470000,1202000,2013,Dealer,48000,First Owner,Diesel,Manual,25.8,Honda
7437,Maruti Eeco 5,420000,529000,2019,Individual,13500,First Owner,Petrol,Manual,15.37,Maruti
7438,Maruti Ertiga ZXI,940000,1231000,2019,Individual,10000,First Owner,Petrol,Manual,19.34,Maruti
7439,Hyundai Creta 1.6,1075000,2053000,2016,Dealer,22000,First Owner,Petrol,Automatic,13.0,Hyundai
